EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
9694,37,9,No,70.59,40,Salary,146827.2,52.0,Laboratory,Female,Single,6.0,7.0,Mail Check,No,True,NONE,False,,False,False
9695,50,16,Yes,94.23,40,Salary,335998.4,26.0,Information Technology,Female,Single,9.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $195,998 but shows $335,998 (71.4% difference)",True,False
9696,48,10,No,97.42,40,Salary,202633.6,23.0,Healthcare,Female,Divorced,8.0,14.0,Direct Deposit,Yes,True,NONE,False,,False,False
9697,60,13,Yes,76.11,40,Salary,158308.8,45.0,Research,Female,Married,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9698,52,13,Yes,71.89,40,Salary,149531.2,2.0,Marketing,Male,Single,5.0,12.0,Mail Check,No,True,NONE,False,,False,False
9699,52,20,No,96.84,40,Salary,201427.2,99.0,Sales,Female,Single,1.0,10.0,Mail Check,No,True,NONE,False,,False,False
9700,38,8,No,48.22,40,Salary,100297.6,68.0,Sales,Male,Single,3.0,23.0,Direct Deposit,No,True,NONE,False,,False,False
9701,56,19,No,43.72,40,Salary,90937.6,94.0,Healthcare,Female,Single,5.0,15.0,Mail Check,No,True,NONE,False,,False,False
9702,31,5,Yes,25.35,40,Salary,52728.0,25.0,Sales,Female,Married,2.0,14.0,Mail Check,No,True,NONE,False,,False,False
9703,23,1,No,22.32,40,Salary,46425.6,39.0,Healthcare,Female,Single,1.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
9704,26,3,Yes,17.56,40,Salary,36524.8,49.0,Laboratory,Female,Married,1.0,18.0,Direct Deposit,No,True,NONE,False,,False,False
9705,27,4,No,21.4,40,Salary,44512.0,2.0,Laboratory,Female,Married,2.0,15.0,Mail Check,No,True,NONE,False,,False,False
9706,30,1,Yes,29.45,40,Salary,61256.0,83.0,Human Resources,Male,Married,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9707,51,14,No,31.57,40,Salary,65665.6,30.0,Research,Female,Divorced,3.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
9708,37,8,No,34.96,40,Salary,72716.8,60.0,Information Technology,Female,Married,2.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
9709,43,8,No,86.11,40,Salary,179108.8,46.0,Human Resources,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9710,44,6,Yes,67.4,40,Salary,140332.0,86.0,Human Resources,Female,Married,7.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
9711,56,8,Yes,92.94,40,Salary,333315.2,95.0,Research,Female,Married,5.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,315 but shows $333,315 (72.4% difference)",True,False
9712,56,14,No,31.78,40,Salary,66102.4,57.0,Research,Male,Single,1.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9713,39,2,Yes,81.83,40,Salary,170206.4,58.0,Marketing,Female,Married,4.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
9714,61,17,No,38.71,40,Salary,80516.8,49.0,Research,Female,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9715,26,3,Yes,20.5,40,Salary,42640.0,49.0,Human Resources,Female,Divorced,2.0,12.0,Mail Check,No,True,NONE,False,,False,False
9716,53,20,Yes,97.25,40,Salary,202280.0,80.0,Sales,Female,Single,8.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
9717,60,13,Yes,34.28,40,Salary,71302.4,49.0,Sales,Female,Single,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9718,33,7,No,25.32,40,Salary,52665.6,49.0,Human Resources,Female,Single,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9719,45,19,No,34.5,40,Salary,71760.0,45.0,Research,Male,Married,7.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
9720,24,1,No,21.67,40,Salary,45073.6,52.0,Sales,Male,Single,1.0,14.0,Mail Check,No,True,NONE,False,,False,False
9721,38,5,No,28.17,40,Salary,58593.6,9.0,Sales,Female,Single,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9722,48,12,Yes,41.29,40,Salary,85883.2,38.0,Manufacturing,Male,Divorced,6.0,14.0,Direct Deposit,Yes,True,NONE,False,,False,False
9723,44,5,No,33.61,40,Salary,69908.8,34.0,Manufacturing,Female,Divorced,6.0,15.0,Mail Check,No,True,NONE,False,,False,False
9724,58,7,Yes,70.0,40,Salary,145600.0,72.0,Marketing,Female,Single,6.0,22.0,Mail Check,No,True,NONE,False,,False,False
9725,58,8,No,55.56,40,Salary,115564.8,27.0,Sales,Female,Single,8.0,18.0,Mail Check,No,True,NONE,False,,False,False
9726,35,4,Yes,28.63,40,Salary,59550.4,43.0,Laboratory,Female,Single,3.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
9727,59,16,No,74.0,40,Salary,153920.0,52.0,Marketing,Female,Divorced,2.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
9728,38,10,No,26.13,40,Salary,54350.4,5.0,Healthcare,Female,Married,6.0,9.0,Mail Check,No,True,NONE,False,,False,False
9729,53,11,No,86.1,40,Salary,179088.0,28.0,Laboratory,Female,Single,4.0,12.0,Mail Check,No,True,NONE,False,,False,False
9730,46,17,Yes,50.33,40,Salary,104686.4,28.0,Sales,Male,Divorced,5.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
9731,50,11,No,82.06,40,Salary,170684.8,14.0,Human Resources,Male,Married,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9732,30,4,No,25.83,40,Salary,53726.4,26.0,Information Technology,Male,Divorced,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9733,55,13,No,72.14,40,Salary,150051.2,57.0,Laboratory,Female,Divorced,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9734,44,14,Yes,69.65,40,Salary,144872.0,10.0,Sales,Female,Married,3.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9735,39,10,No,59.67,40,Salary,124113.6,75.0,Research,Male,Married,4.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9736,49,5,No,58.64,40,Salary,123371.2,96.0,Research,Female,Married,1.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
9737,50,13,No,44.34,40,Salary,92227.2,13.0,Healthcare,Male,Married,1.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
9738,58,8,No,68.13,40,Salary,141710.4,27.0,Manufacturing,Female,Married,9.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9739,55,14,Yes,55.07,40,Salary,114545.6,10.0,Marketing,Female,Single,5.0,13.0,Mail Check,No,True,NONE,False,,False,False
9740,36,5,No,27.01,40,Salary,56280.8,15.0,Research,Female,Divorced,6.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
9741,57,8,No,94.74,40,Salary,337059.2,78.0,Human Resources,Female,Divorced,3.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,059 but shows $337,059 (71.0% difference)",True,False
9742,45,10,Yes,33.77,40,Salary,70241.6,50.0,Human Resources,Female,Divorced,2.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9743,44,7,Yes,59.25,40,Salary,123240.0,87.0,Laboratory,Female,Single,5.0,15.0,Mail Check,No,True,NONE,False,,False,False
9744,42,8,No,46.7,40,Salary,97136.0,59.0,Sales,Male,Married,3.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
9745,51,18,Yes,80.24,40,Salary,166899.2,7.0,Laboratory,Male,Divorced,8.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9746,52,18,No,51.28,40,Salary,106662.4,37.0,Sales,Female,Married,9.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9747,46,6,Yes,80.67,40,Salary,167793.6,79.0,Human Resources,Female,Married,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9748,40,5,Yes,51.36,40,Salary,106828.8,49.0,Sales,Female,Married,7.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
9749,40,4,No,48.11,40,Salary,100068.8,27.0,Sales,Male,Divorced,1.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9750,47,11,Yes,51.64,40,Salary,107411.2,82.0,Sales,Male,Divorced,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9751,44,18,Yes,48.45,40,Salary,100776.0,25.0,Marketing,Female,Married,8.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
9752,59,15,No,60.15,40,Salary,125112.0,26.0,Research,Male,Divorced,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9753,56,5,No,32.63,40,Salary,67870.4,95.0,Research,Male,Single,5.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
9754,52,7,Yes,91.94,40,Salary,331235.2,35.0,Laboratory,Female,Divorced,2.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,235 but shows $331,235 (73.2% difference)",True,False
9755,21,1,Yes,20.58,40,Salary,42806.4,49.0,Manufacturing,Female,Single,2.0,21.0,Mail Check,No,True,NONE,False,,False,False
9756,50,17,No,97.34,40,Salary,202467.2,30.0,Laboratory,Female,Married,2.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
9757,40,2,Yes,83.72,40,Salary,174137.6,33.0,Marketing,Male,Divorced,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9758,42,6,No,66.66,40,Salary,138652.8,98.0,Human Resources,Female,Single,1.0,8.0,Direct Deposit,No,True,NONE,False,,False,False
9759,38,2,Yes,68.81,40,Salary,143124.8,51.0,Sales,Female,Single,1.0,7.0,Direct Deposit,No,True,NONE,False,,False,False
9760,40,9,No,29.88,40,Salary,62150.4,70.0,Laboratory,Male,Divorced,1.0,5.0,Direct Deposit,Yes,True,NONE,False,,False,False
9761,42,4,No,94.92,40,Salary,337433.6,26.0,Sales,Female,Single,1.0,9.0,Direct Deposit,No,False,MAJOR,True,"Expected $197,434 but shows $337,434 (70.9% difference)",True,False
9762,44,18,Yes,41.75,40,Salary,86840.0,23.0,Marketing,Male,Married,6.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
9763,43,19,No,33.45,40,Salary,69576.0,7.0,Healthcare,Female,Married,7.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
9764,61,18,Yes,63.1,40,Salary,131248.0,81.0,Sales,Male,Single,6.0,21.0,Mail Check,No,True,NONE,False,,False,False
9765,40,4,Yes,66.68,40,Salary,138694.4,81.0,Research,Female,Single,5.0,17.0,Direct Deposit,No,True,NONE,False,,False,False
9766,29,8,Yes,25.63,40,Salary,53310.4,55.0,Sales,Male,Single,3.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
9767,40,5,Yes,61.71,40,Salary,128356.8,86.0,Laboratory,Female,Married,3.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
9768,48,7,No,41.04,40,Salary,85363.2,49.0,Research,Male,Single,4.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9769,47,17,Yes,41.21,40,Salary,85716.8,39.0,Manufacturing,Male,Divorced,9.0,17.0,Direct Deposit,Yes,True,NONE,False,,False,False
9770,57,7,Yes,83.61,40,Salary,173908.8,22.0,Sales,Female,Divorced,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9771,61,10,No,94.9,40,Salary,337392.0,25.0,Research,Female,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,392 but shows $337,392 (70.9% difference)",True,False
9772,56,14,Yes,55.22,40,Salary,114857.6,72.0,Sales,Female,Single,7.0,13.0,Mail Check,No,True,NONE,False,,False,False
9773,50,7,No,81.86,40,Salary,170268.8,8.0,Research,Female,Single,3.0,15.0,Mail Check,No,True,NONE,False,,False,False
9774,56,14,Yes,67.61,40,Salary,140628.8,46.0,Marketing,Female,Single,1.0,9.0,Mail Check,No,True,NONE,False,,False,False
9775,60,16,No,57.97,40,Salary,120577.6,68.0,Laboratory,Male,Divorced,1.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
9776,56,6,No,85.21,40,Salary,177236.8,14.0,Marketing,Female,Married,8.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9777,50,13,Yes,91.47,40,Salary,330257.6,85.0,Marketing,Female,Married,1.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,258 but shows $330,258 (73.6% difference)",True,False
9778,36,1,No,86.46,40,Salary,179836.8,49.0,Healthcare,Female,Single,3.0,24.0,Mail Check,No,True,NONE,False,,False,False
9779,60,19,No,59.06,40,Salary,122844.8,49.0,Healthcare,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9780,37,4,Yes,78.93,40,Salary,164174.4,85.0,Information Technology,Female,Divorced,3.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9781,40,8,Yes,88.51,40,Salary,284100.8,49.0,Research,Female,Divorced,2.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $184,101 but shows $284,101 (54.3% difference)",False,False
9782,41,9,Yes,35.57,40,Salary,73985.6,75.0,Sales,Female,Divorced,4.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9783,45,8,No,65.15,40,Salary,135512.0,31.0,Sales,Prefer Not to Answer,Single,9.0,8.0,Mail Check,No,True,NONE,False,,False,False
9784,61,13,Yes,53.45,40,Salary,111176.0,5.0,Sales,Female,Single,6.0,15.0,Mail Check,No,True,NONE,False,,False,False
9785,59,9,No,31.65,40,Salary,65832.0,39.0,Sales,Female,Married,4.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
9786,50,8,Yes,33.56,40,Salary,69804.8,53.0,Sales,Female,Divorced,6.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
9787,46,15,No,34.07,40,Salary,70865.6,31.0,Healthcare,Female,Single,2.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
9788,33,10,No,24.53,40,Salary,51022.4,85.0,Manufacturing,Male,Divorced,4.0,25.0,Mail Check,No,True,NONE,False,,False,False
9789,60,16,No,32.95,40,Salary,68536.0,37.0,Sales,Female,Married,4.0,8.0,Direct Deposit,Yes,True,NONE,False,,False,False
9790,50,20,No,74.84,40,Salary,155667.2,31.0,Sales,Female,Divorced,7.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
9791,52,7,Yes,81.4,40,Salary,169312.0,44.0,Laboratory,Female,Divorced,4.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
9792,61,9,No,56.77,40,Salary,128081.6,49.0,Marketing,Male,Single,1.0,16.0,Mail Check,No,True,NONE,False,,False,False
9793,36,6,Yes,30.68,40,Salary,63814.4,8.0,Manufacturing,Male,Divorced,4.0,13.0,Direct Deposit,No,True,NONE,False,,False,False
9794,52,18,Yes,65.61,40,Salary,136468.8,37.0,Manufacturing,Female,Divorced,9.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,False
9795,38,1,Yes,27.87,40,Salary,57969.6,70.0,Sales,Male,Divorced,3.0,20.0,Mail Check,No,True,NONE,False,,False,False
9796,45,18,Yes,57.82,40,Salary,120265.6,2.0,Human Resources,Female,Single,8.0,9.0,Mail Check,No,True,NONE,False,,False,False
9797,33,8,No,29.13,40,Salary,60590.4,51.0,Sales,Female,Single,2.0,17.0,Direct Deposit,Yes,True,NONE,False,,False,False
9798,50,13,No,43.47,40,Salary,90417.6,77.0,Human Resources,Male,Single,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9799,52,17,Yes,87.38,40,Salary,281750.4,92.0,Laboratory,Female,Divorced,2.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,750 but shows $281,750 (55.0% difference)",False,False
9800,41,8,Yes,50.35,40,Salary,104728.0,10.0,Research,Female,Single,6.0,12.0,Mail Check,No,True,NONE,False,,False,False
9801,48,16,Yes,65.3,40,Salary,135824.0,28.0,Human Resources,Female,Divorced,3.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
9802,35,9,No,28.73,40,Salary,59758.4,29.0,Manufacturing,Male,Married,4.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
9803,32,1,Yes,23.87,40,Salary,49649.6,13.0,Sales,Male,Single,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9804,48,15,Yes,91.52,40,Salary,330361.6,46.0,Information Technology,Female,Married,1.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,362 but shows $330,362 (73.5% difference)",True,False
9805,59,17,No,96.22,40,Salary,200137.6,49.0,Research,Female,Divorced,1.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9806,61,14,No,92.96,40,Salary,333356.8,51.0,Laboratory,Female,Divorced,3.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,357 but shows $333,357 (72.4% difference)",True,False
9807,60,15,Yes,88.89,40,Salary,284891.2,49.0,Laboratory,Male,Married,4.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,891 but shows $284,891 (54.1% difference)",False,False
9808,37,9,No,31.9,40,Salary,66352.0,53.0,Research,Female,Divorced,1.0,14.0,Mail Check,No,True,NONE,False,,False,False
9809,40,1,No,31.22,40,Salary,64937.6,65.0,Sales,Male,Divorced,9.0,6.0,Mail Check,No,True,NONE,False,,False,False
9810,43,11,Yes,70.9,40,Salary,147472.0,12.0,Sales,Female,Married,3.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9811,36,10,Yes,56.91,40,Salary,128372.8,44.0,Laboratory,Male,Married,3.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
9812,44,18,No,64.82,40,Salary,134825.6,78.0,Sales,Female,Divorced,9.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
9813,32,10,Yes,24.02,40,Salary,49961.6,64.0,Information Technology,Male,Married,1.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,False
9814,44,11,Yes,38.45,40,Salary,79976.0,85.0,Sales,Female,Married,9.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
9815,41,1,Yes,32.65,40,Salary,67912.0,98.0,Healthcare,Male,Married,9.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
9816,52,9,Yes,94.27,40,Salary,336081.6,13.0,Healthcare,Female,Divorced,2.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,082 but shows $336,082 (71.4% difference)",True,False
9817,38,2,Yes,96.87,40,Salary,201489.6,49.0,Marketing,Male,Divorced,1.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
9818,49,5,No,42.61,40,Salary,88628.8,55.0,Human Resources,Male,Married,2.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
9819,49,6,No,88.34,40,Salary,283747.2,74.0,Research,Female,Single,9.0,23.0,Direct Deposit,No,False,MAJOR,True,"Expected $183,747 but shows $283,747 (54.4% difference)",False,False
9820,36,5,Yes,34.3,40,Salary,71344.0,92.0,Sales,Male,Married,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9821,39,3,No,52.95,40,Salary,110136.0,91.0,Sales,Male,Married,6.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
9822,61,9,Yes,42.46,40,Salary,88316.8,0.0,Sales,Female,Married,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9823,57,13,Yes,35.02,40,Salary,72841.6,30.0,Information Technology,Female,Single,1.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
9824,43,17,No,31.58,40,Salary,65686.4,59.0,Information Technology,Male,Single,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9825,45,12,No,35.43,40,Salary,73694.4,49.0,Research,Female,Single,2.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9826,41,7,Yes,60.63,40,Salary,126110.4,49.0,Laboratory,Female,Single,1.0,24.0,Direct Deposit,No,True,NONE,False,,False,False
9827,59,9,No,78.29,40,Salary,162843.2,49.0,Human Resources,Female,Single,6.0,20.0,Mail Check,No,True,NONE,False,,False,False
9828,38,6,No,74.2,40,Salary,154336.0,49.0,Research,Female,Married,3.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9829,23,1,No,21.0,40,Salary,43680.0,7.0,Manufacturing,Female,Single,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9830,55,10,No,90.83,40,Salary,288926.4,49.0,Manufacturing,Female,Divorced,1.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,926 but shows $288,926 (52.9% difference)",False,False
9831,46,8,No,60.46,40,Salary,125756.8,95.0,Marketing,Male,Single,5.0,23.0,Mail Check,No,True,NONE,False,,False,False
9832,27,5,Yes,20.59,40,Salary,42827.2,41.0,Healthcare,Female,Divorced,1.0,5.0,Mail Check,No,True,NONE,False,,False,False
9833,32,10,No,29.68,40,Salary,61734.4,58.0,Research,Male,Divorced,1.0,22.0,Mail Check,No,True,NONE,False,,False,False
9834,59,16,No,54.27,40,Salary,112881.6,34.0,Research,Male,Divorced,4.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
9835,58,12,Yes,77.06,40,Salary,160284.8,66.0,Marketing,Female,Divorced,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9836,45,14,Yes,46.68,40,Salary,97094.4,84.0,Research,Male,Single,6.0,18.0,Mail Check,No,True,NONE,False,,False,False
9837,56,18,No,97.09,40,Salary,203347.2,8.0,Healthcare,Male,Married,2.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9838,37,6,No,54.67,40,Salary,113713.6,85.0,Information Technology,Female,Divorced,3.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
9839,41,5,No,75.69,40,Salary,157435.2,94.0,Manufacturing,Female,Single,2.0,13.0,Direct Deposit,No,True,NONE,False,,False,False
9840,41,1,No,96.46,40,Salary,200636.8,49.0,Marketing,Female,Married,1.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
9841,36,2,Yes,32.72,40,Salary,68057.6,46.0,Research,Male,Single,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9842,39,3,Yes,55.85,40,Salary,116168.0,91.0,Healthcare,Female,Married,4.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9843,44,7,Yes,82.47,40,Salary,171537.6,17.0,Research,Female,Single,1.0,13.0,Mail Check,No,True,NONE,False,,False,False
9844,22,1,No,22.01,40,Salary,4780.8,27.0,Research,Female,Married,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $45,781 but shows $4,781 (89.6% difference)",False,False
9845,22,1,No,22.42,40,Salary,46633.6,84.0,Marketing,Male,Single,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9846,50,6,No,68.03,40,Salary,141502.4,44.0,Healthcare,Male,Single,8.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
9847,36,10,Yes,36.59,40,Salary,76107.2,21.0,Information Technology,Male,Single,6.0,5.0,Direct Deposit,Yes,True,NONE,False,,False,False
9848,57,18,No,34.94,40,Salary,72675.2,17.0,Information Technology,Male,Married,3.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
9849,36,4,No,60.58,40,Salary,126006.4,5.0,Sales,Male,Married,3.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
9850,49,5,No,52.2,40,Salary,108576.0,72.0,Information Technology,Male,Single,9.0,17.0,Mail Check,No,True,NONE,False,,False,False
9851,44,6,Yes,83.57,40,Salary,173825.6,73.0,Marketing,Female,Divorced,8.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
9852,59,14,No,87.53,40,Salary,282062.4,47.0,Sales,Male,Married,1.0,13.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $182,062 but shows $282,062 (54.9% difference)",False,False
9853,39,2,No,55.39,40,Salary,115211.2,83.0,Manufacturing,Male,Married,3.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
9854,25,3,No,22.08,40,Salary,45926.4,84.0,Sales,Male,Married,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
9855,30,9,No,24.7,40,Salary,51376.0,97.0,Healthcare,Female,Married,3.0,23.0,Direct Deposit,No,True,NONE,False,,False,False
9856,46,9,Yes,68.53,40,Salary,142542.4,60.0,Laboratory,Female,Married,1.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
9857,60,15,No,51.99,40,Salary,108139.2,70.0,Research,Female,Married,5.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
9858,40,3,No,29.17,40,Salary,60673.6,0.0,Manufacturing,Female,Single,5.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9859,50,19,No,87.26,40,Salary,281500.8,11.0,Information Technology,Female,Divorced,5.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,501 but shows $281,501 (55.1% difference)",False,False
9860,37,5,Yes,76.9,40,Salary,159952.0,98.0,Healthcare,Male,Single,6.0,23.0,Mail Check,No,True,NONE,False,,False,False
9861,58,8,No,31.69,40,Salary,65915.2,2.0,Information Technology,Male,Married,8.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9862,39,6,Yes,64.66,40,Salary,134492.8,39.0,Research,Female,Married,7.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,False
9863,45,15,No,33.56,40,Salary,69804.8,49.0,Sales,Male,Divorced,3.0,23.0,Mail Check,No,True,NONE,False,,False,False
9864,45,18,No,38.94,40,Salary,80995.2,60.0,Healthcare,Female,Divorced,2.0,11.0,Direct Deposit,Yes,True,NONE,False,,False,False
9865,33,8,No,31.2,40,Salary,64896.0,1.0,Human Resources,Male,Single,6.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
9866,55,13,Yes,67.83,40,Salary,141086.4,7.0,Laboratory,Male,Divorced,2.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
9867,30,8,No,24.45,40,Salary,50856.0,41.0,Healthcare,Female,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9868,60,20,Yes,66.92,40,Salary,139333.6,27.0,Manufacturing,Male,Married,4.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
9869,44,8,Yes,54.54,40,Salary,113443.2,33.0,Research,Female,Married,5.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
9870,43,6,Yes,46.76,40,Salary,97260.8,31.0,Laboratory,Male,Divorced,1.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9871,40,2,No,30.52,40,Salary,63481.6,64.0,Research,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9872,27,1,Yes,20.65,40,Salary,42952.0,49.0,Laboratory,Female,Divorced,3.0,15.0,Mail Check,No,True,NONE,False,,False,False
9873,40,9,No,30.53,40,Salary,63502.4,31.0,Healthcare,Female,Single,9.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
9874,27,5,No,21.75,40,Salary,45240.0,20.0,Marketing,Male,Divorced,1.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
9875,52,13,Yes,32.9,40,Salary,68432.0,30.0,Human Resources,Female,Single,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9876,32,10,No,22.92,40,Salary,47673.6,46.0,Research,Male,Married,3.0,15.0,Mail Check,No,True,NONE,False,,False,False
9877,56,6,No,70.43,40,Salary,146494.4,71.0,Sales,Female,Single,3.0,13.0,Mail Check,No,True,NONE,False,,False,False
9878,36,10,No,52.8,40,Salary,109824.0,49.0,Human Resources,Female,Married,4.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
9879,35,3,No,25.17,40,Salary,52353.6,34.0,Laboratory,Female,Married,4.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
