EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
7943,55,18,No,88.55,40,Salary,284284.0,74.0,Marketing,Male,Divorced,8.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,184 but shows $284,284 (54.3% difference)",False,False
7956,45,20,No,94.13,40,Salary,335790.4,60.0,Research,Male,Divorced,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,790 but shows $335,790 (71.5% difference)",True,False
7973,31,3,No,28.6,40,Salary,38688.0,17.0,Human Resources,Female,Divorced,2.0,10.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $59,488 but shows $38,688 (35.0% difference)",False,False
7989,37,1,No,88.28,40,Salary,283622.4,75.0,Sales,Female,Divorced,6.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $183,622 but shows $283,622 (54.5% difference)",False,False
7990,46,17,Yes,86.75,40,Salary,280440.0,31.0,Marketing,Male,Married,9.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,440 but shows $280,440 (55.4% difference)",False,False
7992,61,10,No,94.13,40,Salary,335790.4,47.0,Sales,Female,Divorced,8.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,790 but shows $335,790 (71.5% difference)",True,False
8004,36,2,No,87.85,40,Salary,282728.0,39.0,Manufacturing,Female,Married,2.0,13.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $182,728 but shows $282,728 (54.7% difference)",False,False
8011,59,8,Yes,33.52,40,Salary,40601.6,14.0,Sales,Male,Single,7.0,7.0,Mail Check,Yes,False,MODERATE,True,"Expected $69,722 but shows $40,602 (41.8% difference)",False,False
8019,50,19,Yes,89.86,40,Salary,286908.8,82.0,Human Resources,Female,Divorced,1.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,909 but shows $286,909 (53.5% difference)",False,False
8027,56,13,Yes,91.58,40,Salary,330486.4,32.0,Sales,Female,Single,5.0,19.0,Mail Check,No,False,MAJOR,True,"Expected $190,486 but shows $330,486 (73.5% difference)",True,False
8028,47,19,Yes,90.41,40,Salary,288052.8,6.0,Healthcare,Male,Single,1.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $188,053 but shows $288,053 (53.2% difference)",False,False
8038,36,6,No,92.86,40,Salary,333148.8,28.0,Marketing,Female,Married,6.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $193,149 but shows $333,149 (72.5% difference)",True,False
8074,38,2,No,87.65,40,Salary,282312.0,79.0,Marketing,Female,Single,4.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $182,312 but shows $282,312 (54.9% difference)",False,False
8076,52,12,Yes,90.65,40,Salary,288552.0,3.0,Research,Male,Single,5.0,25.0,Mail Check,No,False,MAJOR,True,"Expected $188,552 but shows $288,552 (53.0% difference)",False,False
8078,21,1,Yes,21.2,40,Salary,3096.0,27.0,Research,Male,Single,1.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $44,096 but shows $3,096 (93.0% difference)",False,False
8080,46,18,No,57.33,40,Salary,133246.4,36.0,Sales,Female,Single,7.0,23.0,Mail Check,No,False,MINOR,True,"Expected $119,246 but shows $133,246 (11.7% difference)",False,False
8082,54,10,No,88.38,40,Salary,283830.4,49.0,Human Resources,Female,Divorced,3.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,830 but shows $283,830 (54.4% difference)",False,False
8083,58,14,Yes,91.66,40,Salary,330652.8,60.0,Human Resources,Female,Divorced,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,653 but shows $330,653 (73.4% difference)",True,False
8090,43,11,No,88.35,40,Salary,283768.0,75.0,Sales,Prefer Not to Answer,Married,6.0,20.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $183,768 but shows $283,768 (54.4% difference)",False,False
8100,37,5,No,93.98,40,Salary,335478.4,2.0,Information Technology,Female,Single,6.0,19.0,Mail Check,No,False,MAJOR,True,"Expected $195,478 but shows $335,478 (71.6% difference)",True,False
8113,58,12,Yes,91.13,40,Salary,289550.4,99.0,Sales,Male,Married,1.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,550 but shows $289,550 (52.8% difference)",True,False
8128,50,8,Yes,91.1,40,Salary,289488.0,97.0,Healthcare,Male,Married,3.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,488 but shows $289,488 (52.8% difference)",True,False
8132,26,3,Yes,21.07,40,Salary,2825.6,26.0,Research,Female,Divorced,1.0,22.0,Direct Deposit,No,False,MAJOR,True,"Expected $43,826 but shows $2,826 (93.6% difference)",False,False
8138,52,19,No,33.01,40,Salary,39540.8,15.0,Sales,Female,Single,9.0,23.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $68,661 but shows $39,541 (42.4% difference)",False,False
8147,46,16,Yes,92.17,40,Salary,331713.6,39.0,Healthcare,Female,Single,3.0,25.0,Mail Check,No,False,MAJOR,True,"Expected $191,714 but shows $331,714 (73.0% difference)",True,False
8151,41,6,No,57.58,40,Salary,133766.4,59.0,Marketing,Male,Married,7.0,15.0,Direct Deposit,Yes,False,MINOR,True,"Expected $119,766 but shows $133,766 (11.7% difference)",False,False
8152,51,11,No,90.66,40,Salary,288572.8,7.0,Information Technology,Female,Married,3.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,573 but shows $288,573 (53.0% difference)",False,False
8155,30,5,Yes,28.47,40,Salary,38417.6,73.0,Manufacturing,Male,Divorced,2.0,24.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,218 but shows $38,418 (35.1% difference)",False,False
8167,36,3,Yes,95.25,40,Salary,338120.0,33.0,Marketing,Male,Married,6.0,24.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $198,120 but shows $338,120 (70.7% difference)",True,False
8176,61,20,No,92.27,40,Salary,333321.6,49.0,Laboratory,Male,Divorced,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,922 but shows $333,322 (73.7% difference)",True,False
8199,23,1,Yes,20.62,40,Salary,2889.6,5.0,Research,Male,Married,2.0,24.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $42,890 but shows $2,890 (93.3% difference)",False,False
8205,61,18,No,93.14,40,Salary,333731.2,8.0,Human Resources,Female,Divorced,1.0,7.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $193,731 but shows $333,731 (72.3% difference)",True,False
8206,59,19,No,33.76,40,Salary,41100.8,52.0,Laboratory,Male,Divorced,6.0,13.0,Mail Check,No,False,MODERATE,True,"Expected $70,221 but shows $41,101 (41.5% difference)",False,False
8220,47,16,No,89.41,40,Salary,285972.8,41.0,Research,Female,Single,5.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $185,973 but shows $285,973 (53.8% difference)",False,False
8227,57,11,No,94.7,40,Salary,336976.0,41.0,Human Resources,Female,Divorced,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,976 but shows $336,976 (71.1% difference)",True,False
8231,57,19,No,86.99,40,Salary,280939.2,16.0,Research,Female,Married,1.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,939 but shows $280,939 (55.3% difference)",False,False
8239,47,11,Yes,57.66,40,Salary,133932.8,49.0,Information Technology,Male,Single,7.0,25.0,Direct Deposit,No,False,MINOR,True,"Expected $119,933 but shows $133,933 (11.7% difference)",False,False
8245,36,3,No,88.31,40,Salary,283684.8,49.0,Healthcare,Female,Single,2.0,18.0,Mail Check,No,False,MAJOR,True,"Expected $183,685 but shows $283,685 (54.4% difference)",False,False
8258,57,19,No,91.7,40,Salary,330736.0,24.0,Human Resources,Female,Single,4.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $190,736 but shows $330,736 (73.4% difference)",True,False
8261,45,12,No,87.28,40,Salary,281542.4,32.0,Laboratory,Female,Single,3.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $181,542 but shows $281,542 (55.1% difference)",False,False
8269,51,9,Yes,90.88,40,Salary,289030.4,17.0,Human Resources,Female,Divorced,2.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $189,030 but shows $289,030 (52.9% difference)",False,False
8273,46,20,No,88.49,40,Salary,284059.2,71.0,Laboratory,Male,Divorced,7.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,059 but shows $284,059 (54.3% difference)",False,False
8279,44,17,Yes,91.88,40,Salary,331110.4,28.0,Information Technology,Female,Divorced,2.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,110 but shows $331,110 (73.3% difference)",True,False
8288,59,11,No,90.63,40,Salary,288510.4,39.0,Healthcare,Female,Single,8.0,11.0,Mail Check,No,False,MAJOR,True,"Expected $188,510 but shows $288,510 (53.0% difference)",False,False
8291,40,2,Yes,89.1,40,Salary,285328.0,48.0,Research,Female,Single,5.0,22.0,Mail Check,No,False,MAJOR,True,"Expected $185,328 but shows $285,328 (54.0% difference)",False,False
8292,58,15,Yes,89.98,40,Salary,287158.4,61.0,Research,Female,Divorced,3.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,158 but shows $287,158 (53.4% difference)",False,False
8311,36,10,No,87.56,40,Salary,282124.8,33.0,Sales,Female,Single,1.0,5.0,Direct Deposit,No,False,MAJOR,True,"Expected $182,125 but shows $282,125 (54.9% difference)",False,False
8313,59,19,No,87.56,40,Salary,282124.8,89.0,Sales,Female,Single,9.0,22.0,Mail Check,No,False,MAJOR,True,"Expected $182,125 but shows $282,125 (54.9% difference)",False,False
8322,46,8,Yes,94.78,40,Salary,337142.4,49.0,Information Technology,Female,Single,5.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $197,142 but shows $337,142 (71.0% difference)",True,False
8330,55,10,Yes,87.04,40,Salary,281043.2,8.0,Research,Male,Divorced,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,043 but shows $281,043 (55.2% difference)",False,False
8341,61,17,Yes,33.41,40,Salary,40372.8,81.0,Information Technology,Male,Married,1.0,12.0,Mail Check,No,False,MODERATE,True,"Expected $69,493 but shows $40,373 (41.9% difference)",False,False
8356,61,19,No,33.9,40,Salary,41392.0,90.0,Sales,Female,Divorced,5.0,16.0,Direct Deposit,No,False,MODERATE,True,"Expected $70,512 but shows $41,392 (41.3% difference)",False,False
8363,50,8,No,92.81,40,Salary,333044.8,45.0,Marketing,Male,Divorced,4.0,17.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,045 but shows $333,045 (72.5% difference)",True,False
8370,44,20,Yes,90.72,40,Salary,288697.6,58.0,Research,Prefer Not to Answer,Single,4.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $188,698 but shows $288,698 (53.0% difference)",False,False
8371,53,14,No,95.03,40,Salary,337662.4,42.0,Research,Male,Divorced,5.0,5.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $197,662 but shows $337,662 (70.8% difference)",True,False
8375,54,13,No,94.48,40,Salary,336528.4,22.0,Sales,Female,Single,3.0,15.0,Direct Deposit,No,False,MAJOR,True,"Expected $196,518 but shows $336,528 (71.2% difference)",True,False
8376,55,11,Yes,33.12,40,Salary,39769.6,31.0,Research,Female,Single,4.0,5.0,Mail Check,Yes,False,MODERATE,True,"Expected $68,890 but shows $39,770 (42.3% difference)",False,False
8377,55,15,Yes,94.28,40,Salary,336102.4,49.0,Laboratory,Female,Divorced,2.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,102 but shows $336,102 (71.4% difference)",True,False
8379,59,20,No,93.5,40,Salary,334480.0,56.0,Manufacturing,Female,Single,3.0,7.0,Direct Deposit,No,False,MAJOR,True,"Expected $194,480 but shows $334,480 (72.0% difference)",True,False
8393,52,8,No,91.21,40,Salary,289716.8,91.0,Sales,Female,Divorced,8.0,17.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,717 but shows $289,717 (52.7% difference)",True,False
8412,44,9,No,89.63,40,Salary,286430.4,72.0,Manufacturing,Prefer Not to Answer,Single,7.0,7.0,Mail Check,No,False,MAJOR,True,"Expected $186,430 but shows $286,430 (53.6% difference)",False,False
8423,36,2,No,33.88,40,Salary,41350.4,41.0,Research,Female,Single,4.0,19.0,Mail Check,Yes,False,MODERATE,True,"Expected $70,470 but shows $41,350 (41.3% difference)",False,False
8429,51,17,No,95.26,40,Salary,338140.8,11.0,Healthcare,Female,Divorced,9.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,141 but shows $338,141 (70.7% difference)",True,False
8433,38,2,Yes,86.95,40,Salary,280856.0,50.0,Research,Prefer Not to Answer,Divorced,2.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,856 but shows $280,856 (55.3% difference)",False,False
8435,45,20,Yes,88.17,40,Salary,283393.6,70.0,Research,Female,Married,2.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,394 but shows $283,394 (54.5% difference)",False,False
8458,48,8,No,87.58,40,Salary,282166.4,99.0,Sales,Male,Single,8.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $182,166 but shows $282,166 (54.9% difference)",False,False
8462,42,6,No,90.02,40,Salary,287241.6,49.0,Healthcare,Female,Married,4.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,242 but shows $287,242 (53.4% difference)",False,False
8466,41,10,No,89.11,40,Salary,285348.8,27.0,Sales,Prefer Not to Answer,Single,4.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $185,349 but shows $285,349 (54.0% difference)",False,False
8475,36,7,Yes,90.63,40,Salary,288510.4,17.0,Sales,Female,Single,1.0,25.0,Mail Check,No,False,MAJOR,True,"Expected $188,510 but shows $288,510 (53.0% difference)",False,False
8477,52,19,Yes,88.74,40,Salary,284579.2,25.0,Research,Male,Single,5.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $184,579 but shows $284,579 (54.2% difference)",False,False
8485,51,14,No,33.52,40,Salary,40601.6,47.0,Research,Female,Single,9.0,25.0,Mail Check,Yes,False,MODERATE,True,"Expected $69,722 but shows $40,602 (41.8% difference)",False,False
8487,41,5,No,92.93,40,Salary,333294.4,9.0,Human Resources,Female,Divorced,2.0,9.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $193,294 but shows $333,294 (72.4% difference)",True,False
8488,40,2,No,92.25,40,Salary,332880.0,5.0,Research,Female,Single,3.0,20.0,Direct Deposit,No,False,MAJOR,True,"Expected $191,880 but shows $332,880 (73.5% difference)",True,False
8495,54,12,No,94.32,40,Salary,336285.6,20.0,Information Technology,Female,Married,2.0,11.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $196,186 but shows $336,286 (71.4% difference)",True,False
8522,40,7,Yes,87.59,40,Salary,282287.2,49.0,Laboratory,Female,Divorced,2.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,187 but shows $282,287 (54.9% difference)",False,False
8525,31,5,Yes,28.25,40,Salary,37960.0,21.0,Research,Male,Single,2.0,12.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $58,760 but shows $37,960 (35.4% difference)",False,False
8527,49,10,Yes,92.08,40,Salary,331526.4,3.0,Research,Male,Single,9.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $191,526 but shows $331,526 (73.1% difference)",True,False
8542,25,3,Yes,22.02,40,Salary,4801.6,99.0,Research,Male,Single,1.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $45,802 but shows $4,802 (89.5% difference)",False,False
8566,58,20,No,88.59,40,Salary,284267.2,95.0,Information Technology,Female,Single,6.0,20.0,Mail Check,No,False,MAJOR,True,"Expected $184,267 but shows $284,267 (54.3% difference)",False,False
8573,55,14,Yes,90.33,40,Salary,287595.2,84.0,Laboratory,Male,Single,6.0,16.0,Mail Check,No,False,MAJOR,True,"Expected $187,886 but shows $287,595 (53.1% difference)",False,False
8586,43,7,Yes,91.91,40,Salary,331172.8,6.0,Human Resources,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $191,173 but shows $331,173 (73.2% difference)",True,False
8588,48,13,Yes,94.38,40,Salary,336310.4,10.0,Manufacturing,Prefer Not to Answer,Married,1.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,310 but shows $336,310 (71.3% difference)",True,False
8605,37,8,No,57.54,40,Salary,133683.2,41.0,Sales,Male,Single,4.0,17.0,Mail Check,No,False,MINOR,True,"Expected $119,683 but shows $133,683 (11.7% difference)",False,False
8622,47,14,Yes,90.61,40,Salary,288468.8,60.0,Research,Female,Single,1.0,16.0,Mail Check,No,False,MAJOR,True,"Expected $188,469 but shows $288,469 (53.1% difference)",False,False
8629,55,17,No,91.02,40,Salary,289321.6,49.0,Information Technology,Male,Single,4.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $189,322 but shows $289,322 (52.8% difference)",False,False
8634,40,5,Yes,89.49,40,Salary,286139.2,11.0,Human Resources,Male,Married,2.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,139 but shows $286,139 (53.7% difference)",False,False
8651,46,10,No,95.15,40,Salary,337912.0,73.0,Information Technology,Female,Married,6.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,912 but shows $337,912 (70.7% difference)",True,False
8657,60,16,Yes,86.93,40,Salary,280814.4,16.0,Manufacturing,Male,Married,3.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,814 but shows $280,814 (55.3% difference)",False,False
8661,60,13,No,57.46,40,Salary,133516.8,29.0,Healthcare,Male,Divorced,3.0,25.0,Direct Deposit,Yes,False,MINOR,True,"Expected $119,517 but shows $133,517 (11.7% difference)",False,False
8668,38,7,Yes,88.91,40,Salary,284932.8,49.0,Marketing,Female,Married,1.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,933 but shows $284,933 (54.1% difference)",False,False
8684,55,11,Yes,57.65,40,Salary,133912.0,46.0,Healthcare,Male,Divorced,8.0,23.0,Mail Check,Yes,False,MINOR,True,"Expected $119,912 but shows $133,912 (11.7% difference)",False,False
8687,55,17,No,88.28,40,Salary,283414.4,21.0,Research,Female,Married,4.0,11.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,622 but shows $283,414 (54.3% difference)",False,False
8691,44,5,No,89.26,40,Salary,285660.8,97.0,Research,Female,Divorced,7.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,661 but shows $285,661 (53.9% difference)",False,False
8692,57,13,No,95.81,40,Salary,339284.8,57.0,Information Technology,Female,Divorced,4.0,21.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $199,285 but shows $339,285 (70.3% difference)",True,False
8708,36,5,Yes,93.06,40,Salary,333564.8,57.0,Information Technology,Female,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,565 but shows $333,565 (72.3% difference)",True,False
8742,54,8,No,90.8,40,Salary,288864.0,67.0,Research,Male,Divorced,3.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,864 but shows $288,864 (52.9% difference)",False,False
8744,47,17,No,87.82,40,Salary,282665.6,81.0,Information Technology,Female,Married,7.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,666 but shows $282,666 (54.7% difference)",False,False
8757,61,18,No,94.27,40,Salary,336081.6,47.0,Marketing,Female,Married,9.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,082 but shows $336,082 (71.4% difference)",True,False
8761,37,6,No,28.87,40,Salary,39249.6,14.0,Marketing,Male,Divorced,4.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $60,050 but shows $39,250 (34.6% difference)",False,False
8762,32,9,Yes,28.98,40,Salary,39478.4,38.0,Research,Female,Divorced,2.0,8.0,Mail Check,No,False,MODERATE,True,"Expected $60,278 but shows $39,478 (34.5% difference)",False,False
8767,60,13,No,95.79,40,Salary,339243.2,94.0,Research,Male,Married,9.0,25.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $199,243 but shows $339,243 (70.3% difference)",True,False
8776,60,17,No,86.68,40,Salary,280294.4,54.0,Manufacturing,Female,Divorced,1.0,25.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $180,294 but shows $280,294 (55.5% difference)",False,False
8788,51,15,Yes,95.33,40,Salary,338286.4,49.0,Healthcare,Male,Single,8.0,19.0,Direct Deposit,No,False,MAJOR,True,"Expected $198,286 but shows $338,286 (70.6% difference)",True,False
8795,61,14,No,91.33,40,Salary,289966.4,23.0,Research,Female,Single,7.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $189,966 but shows $289,966 (52.6% difference)",True,False
8812,44,15,Yes,91.54,40,Salary,330403.2,49.0,Marketing,Male,Married,5.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,403 but shows $330,403 (73.5% difference)",True,False
8822,47,9,No,94.83,40,Salary,337246.4,49.0,Sales,Male,Divorced,7.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,246 but shows $337,246 (71.0% difference)",True,False
8829,52,9,No,33.38,40,Salary,40310.4,78.0,Sales,Male,Single,6.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $69,430 but shows $40,310 (41.9% difference)",False,False
8831,61,15,Yes,90.81,40,Salary,288884.8,57.0,Marketing,Female,Single,2.0,5.0,Mail Check,No,False,MAJOR,True,"Expected $188,885 but shows $288,885 (52.9% difference)",False,False
8839,46,10,Yes,92.7,40,Salary,332816.0,85.0,Laboratory,Male,Married,4.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,816 but shows $332,816 (72.6% difference)",True,False
8842,44,17,No,94.25,40,Salary,336040.0,97.0,Laboratory,Female,Divorced,7.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $196,040 but shows $336,040 (71.4% difference)",True,False
8855,47,13,Yes,92.2,40,Salary,331776.0,46.0,Information Technology,Female,Married,4.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,776 but shows $331,776 (73.0% difference)",True,False
8864,49,16,No,93.06,40,Salary,333564.8,13.0,Sales,Male,Divorced,5.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,565 but shows $333,565 (72.3% difference)",True,False
8865,53,5,No,94.12,40,Salary,335769.6,27.0,Sales,Female,Divorced,9.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,770 but shows $335,770 (71.5% difference)",True,False
8867,54,10,Yes,93.42,40,Salary,334313.6,36.0,Sales,Male,Divorced,4.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,314 but shows $334,314 (72.0% difference)",True,False
8870,53,15,No,33.43,40,Salary,40414.4,14.0,Information Technology,Female,Married,6.0,14.0,Direct Deposit,No,False,MODERATE,True,"Expected $69,534 but shows $40,414 (41.9% difference)",False,False
8871,53,10,Yes,92.85,40,Salary,333128.0,49.0,Human Resources,Male,Married,5.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,128 but shows $333,128 (72.5% difference)",True,False
8872,44,10,Yes,88.82,40,Salary,284745.6,21.0,Manufacturing,Male,Single,1.0,7.0,Direct Deposit,No,False,MAJOR,True,"Expected $184,746 but shows $284,746 (54.1% difference)",False,False
8880,45,10,Yes,87.84,40,Salary,282707.2,49.0,Healthcare,Male,Single,8.0,16.0,Mail Check,No,False,MAJOR,True,"Expected $182,707 but shows $282,707 (54.7% difference)",False,False
8893,38,5,Yes,86.88,40,Salary,280710.4,43.0,Sales,Female,Single,1.0,25.0,Mail Check,No,False,MAJOR,True,"Expected $180,710 but shows $280,710 (55.3% difference)",False,False
8894,43,11,Yes,94.02,40,Salary,335561.6,32.0,Marketing,Male,Divorced,8.0,11.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,562 but shows $335,562 (71.6% difference)",True,False
8905,54,5,No,88.44,40,Salary,283955.2,32.0,Information Technology,Male,Divorced,4.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,955 but shows $283,955 (54.4% difference)",False,False
8908,52,8,No,90.62,40,Salary,288489.6,3.0,Manufacturing,Female,Single,9.0,19.0,Mail Check,No,False,MAJOR,True,"Expected $188,490 but shows $288,490 (53.1% difference)",False,False
8915,24,1,No,20.72,40,Salary,2097.6,49.0,Research,Male,Married,3.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $43,098 but shows $2,098 (95.1% difference)",False,False
8917,35,2,No,28.78,40,Salary,39062.4,59.0,Research,Male,Married,5.0,7.0,Direct Deposit,No,False,MODERATE,True,"Expected $59,862 but shows $39,062 (34.7% difference)",False,False
8920,38,6,Yes,93.98,40,Salary,335478.4,31.0,Research,Female,Divorced,3.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,478 but shows $335,478 (71.6% difference)",True,False
8947,48,11,No,92.68,40,Salary,332774.4,24.0,Human Resources,Male,Single,5.0,20.0,Mail Check,No,False,MAJOR,True,"Expected $192,774 but shows $332,774 (72.6% difference)",True,False
8956,45,19,Yes,95.28,40,Salary,337974.4,88.0,Manufacturing,Female,Married,2.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,182 but shows $337,974 (70.5% difference)",True,False
8957,36,10,Yes,94.27,40,Salary,336081.6,67.0,Research,Female,Single,4.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $196,082 but shows $336,082 (71.4% difference)",True,False
8966,47,12,No,57.3,40,Salary,133284.0,63.0,Manufacturing,Male,Single,3.0,24.0,Mail Check,No,False,MINOR,True,"Expected $119,184 but shows $133,284 (11.8% difference)",False,False
8967,44,5,No,86.64,40,Salary,280211.2,93.0,Sales,Female,Single,1.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $180,211 but shows $280,211 (55.5% difference)",False,False
8988,46,20,No,91.4,40,Salary,330112.0,89.0,Sales,Female,Single,6.0,16.0,Mail Check,No,False,MAJOR,True,"Expected $190,112 but shows $330,112 (73.6% difference)",True,False
8997,41,2,No,86.6,40,Salary,280128.0,82.0,Sales,Female,Single,2.0,20.0,Direct Deposit,No,False,MAJOR,True,"Expected $180,128 but shows $280,128 (55.5% difference)",False,False
9024,61,15,No,92.69,40,Salary,332795.2,75.0,Human Resources,Prefer Not to Answer,Married,2.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,795 but shows $332,795 (72.6% difference)",True,False
9031,49,6,Yes,93.53,40,Salary,334542.4,99.0,Information Technology,Female,Single,1.0,22.0,Mail Check,No,False,MAJOR,True,"Expected $194,542 but shows $334,542 (72.0% difference)",True,False
9034,59,14,No,93.62,40,Salary,334729.6,40.0,Information Technology,Male,Divorced,2.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,730 but shows $334,730 (71.9% difference)",True,False
9035,43,6,Yes,86.99,40,Salary,280939.2,32.0,Sales,Male,Married,4.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,939 but shows $280,939 (55.3% difference)",False,False
9037,60,11,No,93.49,40,Salary,334459.2,28.0,Healthcare,Female,Married,3.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $194,459 but shows $334,459 (72.0% difference)",True,False
9073,44,17,Yes,92.52,40,Salary,332441.6,9.0,Sales,Female,Single,8.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $192,442 but shows $332,442 (72.7% difference)",True,False
9081,33,5,No,28.33,40,Salary,37835.2,10.0,Marketing,Female,Single,3.0,15.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $58,926 but shows $37,835 (35.8% difference)",False,False
9088,57,11,Yes,86.77,40,Salary,280481.6,57.0,Marketing,Female,Single,6.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $180,482 but shows $280,482 (55.4% difference)",False,False
